Uuid,Void/Retire,Name,Description,Parent,Tags,Tag|Facility Location,Attribute|9eca4f4e-707f-4bb8-8289-2f9b6e93803c,Attribute|Last Audit Date,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
5014fd47-605e-4b41-8b30-4460d8ff77e8,,120301. មន្ទីរពេទ្យបង្អែកពោធិចិនតុង_RH,120301. មន្ទីរពេទ្យបង្អែកពោធិចិនតុង_RH,,Login Location,TRUE,,,,,,,,,,,,,,
e5a5bb12-d4b1-4a2d-827a-75206b9097ce,,120302. សំរោងក្រោម_HC,120302. សំរោងក្រោម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
38401af8-11a7-4d55-9116-79b0dd892e24,,120303. កំបូល_HC,120303. កំបូល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0c5b025c-cc9b-4d6e-9028-c9be314fec49,,120304. ស្នោរ_HC,120304. ស្នោរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c90e4d1b-c65d-4844-967d-7fa2720a1f5d,,120305. សាមគ្គី_HC,120305. សាមគ្គី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
39df6a28-308e-48bc-8494-272c727d996c,,120306. បឹងធំ_HC,120306. បឹងធំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
77e833c2-f6b2-4b23-a67a-3e81f8563f13,,120307. ពោធិ៍​សែនជ័យ_HC,120307. ពោធិ៍​សែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
26deaf78-f661-4786-b4d4-21562e3c3de7,,12031202. ឪឡោក_HC,12031202. ឪឡោក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7096a9de-048c-4ff1-be26-f4ecb61f1779,,120401. មន្ទីរពេទ្យបង្អែកមានជ័យ_RH,120401. មន្ទីរពេទ្យបង្អែកមានជ័យ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
f6d6eb2c-d149-4b3e-b66f-a7b2522d882c,,120402. ចាក់អង្រែ_HC,120402. ចាក់អង្រែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5176bd17-3fbc-4bf4-b02d-85f48c48e0d9,,120403. ស្ទឹងមានជ័យ_HC,120403. ស្ទឹងមានជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3e943de1-f0bb-4014-9a72-859ec6f7c4d7,,120404. និរោធនិ៍_HC,120404. និរោធនិ៍_HC,,Login Location,TRUE,,,,,,,,,,,,,,
661f33dc-5c5f-4c21-bb47-3b8fb3bc388c,,120405. ព្រែកឯង_HC,120405. ព្រែកឯង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5fab07f0-b42d-4351-9af6-222c639b8940,,120406. ក្បាលកោះ_HC,120406. ក្បាលកោះ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
01a3e371-5bf5-4351-af89-d0259d574418,,120407. ព្រែកថ្មី_HC,120407. ព្រែកថ្មី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bc9176b4-ae8f-4dfb-8923-b0a061562681,,120408. ច្បារអំពៅ_HC,120408. ច្បារអំពៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d5b977c3-ca05-4135-9c28-eaf4159d3802,,120501. មន្ទីរពេទ្យបង្អែកមិត្តភាពកម្ពុជា-ចិន សែនសុខ_RH,120501. មន្ទីរពេទ្យបង្អែកមិត្តភាពកម្ពុជា-ចិន សែនសុខ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
ef2a0f4b-3ef5-4177-86a4-6f839f8a4de9,,120505. ឃ្មួញ_HC,120505. ឃ្មួញ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3af760d7-6a49-4298-afa1-8e8745a2d990,,120506. ទឹកថ្លា_HC,120506. ទឹកថ្លា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
30a14f26-a1a7-410e-99b7-112524c6b13e,,120507. អន្លង់ក្ងាន_HC,120507. អន្លង់ក្ងាន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
96918155-8564-4f9e-af13-9f9b0e5e7b42,,120508. ភ្នំពេញថ្មី_HC,120508. ភ្នំពេញថ្មី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cc4acec4-e354-43f1-95db-d86cc692cbc9,,120509. ក្រាំងធ្នង់_HC,120509. ក្រាំងធ្នង់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a929d061-162a-4c68-b780-08774f923326,,120510. ឳកាសខ្ញុំ_HC,120510. ឳកាសខ្ញុំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
70a3af12-ebaf-4636-a4ab-07a5d98bd255,,120601. មន្ទីរពេទ្យបង្អែកដង្កោ_RH,120601. មន្ទីរពេទ្យបង្អែកដង្កោ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
82b2af7e-2c53-4e94-9a3d-0459a415662b,,120602. ពងទឹក_HC,120602. ពងទឹក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2ffd9a1f-ef04-429b-b10d-fdf6ad7fcd6d,,120603. ចំការដូង_HC,120603. ចំការដូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
86c019e3-4413-4a0f-8a7d-09b967d6c791,,120604. ព្រៃវែង_HC,120604. ព្រៃវែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fd386c31-38b1-4901-9870-390e6b6db1c5,,120605. រលួស_HC,120605. រលួស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a306624e-4f73-40d3-871c-d71cd76a5f04,,120606. ព្រែកកំពឹស_HC,120606. ព្រែកកំពឹស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b7f5c188-0a7b-4945-a310-4d0b570a3443,,120607. ជើងឯក_HC,120607. ជើងឯក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b61b5e41-71ef-48eb-84b4-3905858c3305,,120608. ព្រៃស_HC,120608. ព្រៃស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
28d0994e-bdd6-4517-a0c4-59edcb8dde67,,120609. ប្រទះឡាង_HC,120609. ប្រទះឡាង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6e3df5fe-a9bf-4965-9dea-3b6ad8e7489a,,120610. សាក់សំពៅ_HC,120610. សាក់សំពៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3b835116-3bae-4b30-b34a-db0ac9c6e159,,120701. មន្ទីរពេទ្យបង្អែកព្រែកព្នៅ_RH,120701. មន្ទីរពេទ្យបង្អែកព្រែកព្នៅ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
4ad5b3c5-88c7-4e38-9308-376c5cada766,,120702. គោករកា_HC,120702. គោករកា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
251eff3f-b93e-48cf-8cb3-ec00707a3b85,,120703. សំរោង_HC,120703. សំរោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
42ba15ba-425a-43ba-bfbb-5f10d8102cd2,,120704. ពញាពន់_HC,120704. ពញាពន់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
78c17e2d-81f8-4cdc-a6a1-4e863eb4323e,,120705. ពន្សាំង_HC,120705. ពន្សាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e831786c-dc8e-467b-a8d7-8c57ac668f9d,,120706. ពោធិ៍​មង្គល_HC,120706. ពោធិ៍​មង្គល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b3b3f403-66c4-4607-b900-ae4fd5972009,,121002. មន្ទីរពេទ្យព្រះអង្គឌួង_NH,121002. មន្ទីរពេទ្យព្រះអង្គឌួង_NH,,Login Location,TRUE,,,,,,,,,,,,,,
d9c4741c-c662-441b-ac5c-08241f872c65,,121004. មន្ទីរពេទ្យកាលម៉ែត_NH,121004. មន្ទីរពេទ្យកាលម៉ែត_NH,,Login Location,TRUE,,,,,,,,,,,,,,
ca43679f-0e8d-4ebd-9999-8f5b2537d0fd,,121008. មន្ទីរពេទ្យជ័យវ័រ្មនទី៧_NH,121008. មន្ទីរពេទ្យជ័យវ័រ្មនទី៧_NH,,Login Location,TRUE,,,,,,,,,,,,,,
b805a216-614f-496d-8851-0db130f52600,,121010. មន្ទីរពេទ្យមិត្តភាពខ្មែរសូវៀត_NH,121010. មន្ទីរពេទ្យមិត្តភាពខ្មែរសូវៀត_NH,,Login Location,TRUE,,,,,,,,,,,,,,
d626f720-2e35-49f2-acdf-a77e9496e681,,121012. មន្ទីរពេទ្យព្រះកុសមៈ_NH,121012. មន្ទីរពេទ្យព្រះកុសមៈ_NH,,Login Location,TRUE,,,,,,,,,,,,,,
586c34a0-2667-4747-a7c3-fa30c6926029,,121014. មន្ទីរពេទ្យគន្ធបុប្ផា_NH,121014. មន្ទីរពេទ្យគន្ធបុប្ផា_NH,,Login Location,TRUE,,,,,,,,,,,,,,
4c7effc1-2cf4-4cc1-86a0-933506fec19f,,121016. មជ្ឈមណ្ឌលជាតិគាំពារមាតានិងទារក_NH,121016. មជ្ឈមណ្ឌលជាតិគាំពារមាតានិងទារក_NH,,Login Location,TRUE,,,,,,,,,,,,,,
ccd5b1fb-d28b-4faf-be3d-58a29e219260,,121018. មន្ទីរពេទ្យកុមារជាតិ_NH,121018. មន្ទីរពេទ្យកុមារជាតិ_NH,,Login Location,TRUE,,,,,,,,,,,,,,
531f84d3-d05c-4f6f-9876-bd3686eefe8c,,130101. មន្ទីរពេទ្យ ១៦មករា_PH,130101. មន្ទីរពេទ្យ ១៦មករា_PH,,Login Location,TRUE,,,,,,,,,,,,,,
57683f97-3d5a-4738-93e0-b53c2010a105,,130103. ស្រអែម_HCB,130103. ស្រអែម_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
1ecae781-cc20-42e5-af3b-3a8c5c2f4ba7,,130104. យាង_HCB,130104. យាង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
3607b1f8-991d-4e38-a21f-1d6dfee845c8,,130104003. តាកឹង_HCB,130104003. តាកឹង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
56eebe00-0688-4182-9502-2c61a63983b1,,130104004. រុងរឿង២_HC,130104004. រុងរឿង២_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b5522c48-3100-431d-b175-8b29f8afa223,,130104005. តេជោសែនជ័យ_HC,130104005. តេជោសែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f76094f3-78da-4a6c-bb19-9424b001ead1,,130104006. ពើក_HCB,130104006. ពើក_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
0504bcba-c86a-42de-bf58-cb86877ef6fc,,130104007. សែនរុងរឿង៣_HC,130104007. សែនរុងរឿង៣_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5c6343f0-953f-4e45-acd7-fd01ae63a445,,130104008. សែនរុងរឿង៤_HC,130104008. សែនរុងរឿង៤_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0c1c2aaf-f124-425d-9013-24e512b2779c,,130104009. ម្លូព្រៃ_HCB,130104009. ម្លូព្រៃ_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
86ed7ea5-36ec-4a6a-a122-b39971c75ba4,,130104010. សែនរុងរឿង ៥_HC,130104010. សែនរុងរឿង ៥_HC,,Login Location,TRUE,,,,,,,,,,,,,,
56212960-c72b-43f2-843c-8b8732e2dbc8,,130104011. មន្ទីរពេទ្យបង្អែកជាំក្សាន_RH,130104011. មន្ទីរពេទ្យបង្អែកជាំក្សាន_RH,,Login Location,TRUE,,,,,,,,,,,,,,
b2371c33-01bd-4175-bee5-5280420cf556,,130104012. ឈើទាលគង_HC,130104012. ឈើទាលគង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
16a7b4e1-5e61-4aba-a402-1f7144a01253,,130104013. រណ:សិរ្ស_HC,130104013. រណ:សិរ្ស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4443f0d8-2c80-484c-8e79-a652dabdf88e,,130104023. ប្រមេរ_HC,130104023. ប្រមេរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5437f595-727f-4543-af80-4a052d070a4a,,130105. គូលេន_HCB,130105. គូលេន_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
bbe97fb6-959a-4cbe-8308-46fd61458175,,130106. បរិបូណ៌_HCB,130106. បរិបូណ៌_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
461ddda6-37f3-4ca8-abae-d50ea2b8e137,,130107. ចំរើន_HCB,130107. ចំរើន_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
d6795821-70e3-4806-bc9a-e79aa8f4ccb2,,130108. រវៀង_HCB,130108. រវៀង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
3b1149d4-0690-4577-97b9-63e20b63e005,,130109. ភ្នំដែក_HCB,130109. ភ្នំដែក_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
e8ee6561-30d1-4ad0-88ed-6dde928f25d1,,130110. ឈ្នន_HCB,130110. ឈ្នន_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
f142c552-5196-40f5-bd27-f90ecd582d62,,130111. ស្អាង_HCB,130111. ស្អាង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
2551a6c8-a81a-4d08-8d57-fcea0bd8dc3e,,130112. ត្បែងមានជ័យ_HC,130112. ត្បែងមានជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3648cc70-82f4-4903-81c0-51711a9a374a,,130113. ជា​សីម_HCB,130113. ជា​សីម_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
b0cbdc81-afcc-4480-beb7-a2d9e2c95d47,,130114. ឆែប_HCB,130114. ឆែប_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
c8b67e0f-8b84-4d54-89b4-aa7ab7072035,,130115. កំពង់ស្រឡៅ_HCB,130115. កំពង់ស្រឡៅ_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
45014d02-a415-4a24-b904-d36d3dd8f6a8,,130116. ច្រាច់_HC,130116. ច្រាច់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ebb9a08e-08ad-4737-997f-a1946df5e91e,,130132. កោះកេរ្តិ៍_HCB,130132. កោះកេរ្តិ៍_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
667a0160-6d02-4eb3-a083-acb6654e58ac,,130134. សែនតេជៈ_HC,130134. សែនតេជៈ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
892b59c1-fc1f-4b97-aac8-e1db03c03ea6,,130135. តេជោមរកត_HC,130135. តេជោមរកត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f70da5e7-8b33-4d06-8a46-ec981388ec94,,130136. តេជោបុស្សស្បូវ_HC,130136. តេជោបុស្សស្បូវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7ec2a305-b954-41fa-bec8-e1bff62b56e2,,130137. សែនរុងរឿង១_HC,130137. សែនរុងរឿង១_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0d3a1675-e965-46f2-b48e-b2c1cdd03d43,,140101. មន្ទីរពេទ្យបង្អែកបាភ្នំ_RH,140101. មន្ទីរពេទ្យបង្អែកបាភ្នំ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
e5a8b98b-b524-498f-b4c2-83a352aff6b0,,140102. បឹងព្រះ_HC,140102. បឹងព្រះ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
742b0233-19fd-4b3c-9b3d-230e334fb4f7,,140103. ជើងភ្នំ_HC,140103. ជើងភ្នំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bb455c0f-67a3-4376-8c19-9c0d887a6462,,140104. រក្សជ័យ_HC,140104. រក្សជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
610be2a8-69bb-45f3-af24-9d45514da29c,,140105. រោងដំរី_HC,140105. រោងដំរី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
165b89df-9a1d-4a74-aa6e-227be98366a0,,140106. ស្តៅកោង_HC,140106. ស្តៅកោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
abdaea9b-ab33-4cb1-bfbd-54c55a441e6c,,140107. ស្ពឺ ក_HC,140107. ស្ពឺ ក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
acc3fa32-9eb5-44f1-a905-38339f8b7d8d,,140108. ស្ពឺ ខ_HC,140108. ស្ពឺ ខ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e0f3f530-57e7-4f4f-9e88-9333e5763fdb,,140109. ធាយ_HC,140109. ធាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
847a1250-a96f-4e9e-bb1c-628601749c1c,,140201. មន្ទីរពេទ្យបង្អែកកំចាយមារ_RH,140201. មន្ទីរពេទ្យបង្អែកកំចាយមារ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
d6471847-98ae-4141-bbb8-650e5b15d760,,140202. ជាច_HC,140202. ជាច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
95d13b25-f20a-4339-9ce2-f01744234b26,,140203. ដូនកឹង_HC,140203. ដូនកឹង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4a8d8e96-1848-4c0e-a13c-36811cfe6f9a,,140204. ក្របៅ_HC,140204. ក្របៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
98eebf32-0560-4051-8e92-1c181c4c0c96,,140205. ក្រញូង_HC,140205. ក្រញូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
70c4801d-ecce-4ad7-96e1-f4b5f68f129b,,140206. ស៊ាងឃ្វាង_HC,140206. ស៊ាងឃ្វាង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
304d3f4e-4c50-499d-a2ae-a7fe962a02aa,,140207. ស្មោងជើង_HC,140207. ស្មោងជើង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f0521988-9b3b-421b-a44d-d30a47dfebcc,,140208. ស្មោងត្បូង_HC,140208. ស្មោងត្បូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9da5cb09-25d9-4196-9f1f-6df0268521b1,,140209. ត្របែក_HC,140209. ត្របែក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
70ec32bb-5607-4311-ac2a-0c1bcdcd0891,,140301. មន្ទីរពេទ្យបង្អែកកំពង់ត្របែក_RH,140301. មន្ទីរពេទ្យបង្អែកកំពង់ត្របែក_RH,,Login Location,TRUE,,,,,,,,,,,,,,
371f23c1-4c7c-450e-b5c4-1ee50ded2745,,140302. អន្សោង_HC,140302. អន្សោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b7d84a7e-acf8-4642-8fd6-9e9dc82a1778,,140303. ចាម_HC,140303. ចាម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ad41ea28-9641-41f4-8237-028e49aa618d,,140304. ជាងដែក_HC,140304. ជាងដែក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8c73e9d0-4779-415c-a616-b842db446840,,140305. ជ្រៃកំពង់ត្របែក_HC,140305. ជ្រៃកំពង់ត្របែក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
56568c96-4f10-43d9-9aff-07e2cacdf8c4,,140306. កន្សោមអក_HC,140306. កន្សោមអក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
933da759-f3ce-4198-8ec2-392eaeda7339,,140307. គោខ្ចក_HC,140307. គោខ្ចក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
56a01852-ffa3-4752-bba1-2df4ba504364,,140308. កំពង់ត្របែក_HC,140308. កំពង់ត្របែក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5e8d0303-8e06-4530-837b-535f1feac72b,,140309. ពាមមុន្ទារ_HC,140309. ពាមមុន្ទារ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
94bcf994-3795-47f7-a937-0340f41118d7,,140310. ប្រាសាទ_HC,140310. ប្រាសាទ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2ac23b2d-a08e-42aa-afb8-15f660665e00,,140311. ប្រធាតុ_HC,140311. ប្រធាតុ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9c5c1f5e-e9f0-4643-bf3f-77dc586fcf1c,,140312. ព្រៃឈរ_HC,140312. ព្រៃឈរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b844f0bf-d026-4c6a-9b9b-bf492fe6d011,,140313. ព្រៃពោន_HC,140313. ព្រៃពោន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
df2888e3-ba66-44ac-bc76-3cbe4c6ccc4a,,140314. ថ្កូវ_HC,140314. ថ្កូវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
30bf2fdc-a4cc-408d-a272-bc46a217484f,,140401. មន្ទីរពេទ្យបង្អែក​កញ្រ្ចៀច_RH,140401. មន្ទីរពេទ្យបង្អែក​កញ្រ្ចៀច_RH,,Login Location,TRUE,,,,,,,,,,,,,,
09d44c95-d126-445f-8cb5-c6b8fc24c5f6,,140402. ចុងអំពិល_HC,140402. ចុងអំពិល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
026b103f-53fe-4058-8771-c4b598e3b104,,140403. កញ្ជ្រៀច_HC,140403. កញ្ជ្រៀច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
84d3d420-bd57-46b3-9420-1332fa8b13ab,,140404. ក្តឿងរាយ_HC,140404. ក្តឿងរាយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e314382c-189e-4927-8fc7-c744c6adea7f,,140405. គោកគង់លិច_HC,140405. គោកគង់លិច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9c3b854b-9241-4ef2-898d-32ba136e90a9,,140406. គោកគង់កើត_HC,140406. គោកគង់កើត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c409067a-ef23-4261-96c4-bc65d0a1bb99,,140407. ព្រាល_HC,140407. ព្រាល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6a003d1a-25fe-45bf-96fe-11c9c4efb9db,,140408. ថ្មពូន_HC,140408. ថ្មពូន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0aa2d24c-35a0-4fa1-8039-b704abe67bda,,140409. ត្នោត_HC,140409. ត្នោត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d3b37c78-dee1-417f-8280-debaddd21c11,,140501. មន្ទីរពេទ្យខេត្តព្រៃវែង_PH,140501. មន្ទីរពេទ្យខេត្តព្រៃវែង_PH,,Login Location,TRUE,,,,,,,,,,,,,,
a2ccd74e-f756-41da-a850-22785e3a88dc,,140502. កំពង់លាវ_HC,140502. កំពង់លាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a2d7dd37-443f-49ed-9700-0e98986f4086,,140503. កំពង់ឫស្សី_HC,140503. កំពង់ឫស្សី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
734dbad0-82c3-45ec-bfb1-3445026ecb4a,,140504. ពោធិរៀង_HC,140504. ពោធិរៀង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
41144727-aa11-4a69-a5b2-da0c5d24ebc1,,140505. ព្រែកជ្រៃ_HC,140505. ព្រែកជ្រៃ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
534b4a52-7405-42c2-b342-d21fd914061e,,140506. ព្រែកអន្ទះ_HC,140506. ព្រែកអន្ទះ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
710e0107-290a-430a-993d-575f7d1f142c,,140507. ព្រែកតាសរ_HC,140507. ព្រែកតាសរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b01dd57a-ac4b-4157-aa9c-dde8a2d67ef1,,140508. ព្រៃកន្លោង_HC,140508. ព្រៃកន្លោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5626d2f4-2ab0-4ac2-961a-6600eaf1a96f,,140509. តាកោ_HC,140509. តាកោ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
34a22f82-b558-4d86-826a-458cad600512,,140601. មន្ទីរពេទ្យបង្អែកមេសាង_RH,140601. មន្ទីរពេទ្យបង្អែកមេសាង_RH,,Login Location,TRUE,,,,,,,,,,,,,,
b0994dfa-9bf5-4880-af70-f95307600de3,,140602. អង្គរស_HC,140602. អង្គរស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6652e12a-6a92-4da2-8505-47fccf4c76ed,,140603. ជីផុច_HC,140603. ជីផុច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1fd3d12e-5467-4889-a9ab-2b38fab1d891,,140604. ច្រេស_HC,140604. ច្រេស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8296eee8-1508-48aa-8c37-b7f1ac4f1729,,140605. ព្រៃឃ្នេស_HC,140605. ព្រៃឃ្នេស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ed2d57ee-1f76-4768-91e3-7ff79385cb01,,140606. ព្រៃរំដេង_HC,140606. ព្រៃរំដេង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
24f2af98-11f7-4d7b-93de-4c2ef393f5b6,,140607. ព្រៃទទឹង_HC,140607. ព្រៃទទឹង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6cdcc06d-4107-42c0-ad7a-2b579510f57a,,140608. ស្វាយអណ្តូង_HC,140608. ស្វាយអណ្តូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f1282913-92fa-42c0-ac88-53fce983e68a,,140609. ស្វាយជ្រុំ_HC,140609. ស្វាយជ្រុំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bca4b7e6-7db4-496e-866c-c87f477abde6,,140610. ត្រពាំងស្រែ_HC,140610. ត្រពាំងស្រែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8feb3145-6319-46bc-b5d2-4e1bdfe2f1dd,,140701. មន្ទីរពេទ្យ​បង្អែក​ពាមជរ៍_RH,140701. មន្ទីរពេទ្យ​បង្អែក​ពាមជរ៍_RH,,Login Location,TRUE,,,,,,,,,,,,,,
